,city1,city2,city3,label
5588,"Greeley,CO","Bay Pines,FL","Oconto Falls,WI",0
5589,"Brookhaven,MS","Pembroke Park,FL","Summerlin South,NV",1
5590,"Willis,TX","Myrtle Beach,SC","Frisco,CO",0
5591,"Lake Wildwood,CA","Baldwin,GA","Winnsboro,SC",1
5592,"Lauderhill,FL","Lomira,WI","Indian Hills,NV",1
5593,"Elmwood Park,IL","Calais,ME","Park Forest,IL",0
5594,"Key Largo,FL","Henderson,NV","Rio Bravo,TX",0
5595,"Lexington,MO","Forest Grove,OR","Vestavia Hills,AL",0
5596,"Calvert City,KY","Eggertsville,NY","Southeast Arcadia,FL",1
5597,"Springville,NY","Lake Junaluska,NC","St. Charles,MO",1
5598,"West Burlington,IA","Eldon,MO","Rose Hills,CA",1
5599,"Friona,TX","Valley Springs,CA","Belpre,OH",1
5600,"Woodbridge,VA","Batesburg-Leesville,SC","Bridgeport,WV",0
5601,"Rawlins,WY","Salem,IN","Union Beach,NJ",1
5602,"Columbia,IL","Calais,ME","Sunnyvale,CA",1
5603,"Salt Lake City,UT","Morris,MN","El Cenizo,TX",1
5604,"Brittany Farms-The Highlands,PA","Richwood,LA","Arbutus,MD",0
5605,"Redding,CA","Oak Brook,IL","Derby,CO",0
5606,"Sudden Valley,WA","Worth,IL","Palmyra,PA",1
5607,"Bayview,CA","Indian Harbour Beach,FL","Captain Cook,HI",0
5608,"Alamosa,CO","Whiteriver,AZ","Blue Island,IL",1
5609,"Royal Palm Beach,FL","Woodland,WA","Scott AFB,IL",0
5610,"Elkton,MD","West Richland,WA","Sanger,TX",0
5611,"Nanakuli,HI","Guayama,PR","Tysons,VA",0
5612,"Tusculum,TN","Del City,OK","Lake City,GA",0
5613,"Union City,TN","Marion,NC","Dorado,PR",1
5614,"Tuscola,IL","Whitehouse,TX","Medina,OH",0
5615,"Williamsburg,IA","Jonesboro,GA","Austin,AR",0
5616,"Corpus Christi,TX","Mohave Valley,AZ","Meadow Lakes,AK",1
5617,"Lockwood,MT","Williamsburg,OH","Marshalltown,IA",0
5618,"Hanahan,SC","Odessa,MO","Eau Claire,WI",1
5619,"Chesapeake Ranch Estates,MD","Lisbon,OH","Cave Creek,AZ",1
5620,"Spring Arbor,MI","Breaux Bridge,LA","Rosedale,WA",1
5621,"Roaring Spring,PA","Portageville,MO","Seward,NE",1
5622,"Breckenridge,TX","Algoma,WI","Park City,UT",0
5623,"Mifflinburg,PA","Surprise,AZ","Ville Platte,LA",0
5624,"Mechanicsburg,PA","Mansfield Center,MA","University of Virginia,VA",0
5625,"Valley Stream,NY","Ormond-by-the-Sea,FL","Irwin,PA",0
5626,"Wheaton,IL","Goodview,MN","West University Place,TX",1
5627,"Reedsport,OR","Pickens,SC","St. John,IN",0
5628,"Emerson,NJ","Warrenton,VA","McLendon-Chisholm,TX",1
5629,"Munroe Falls,OH","Wellington,OH","Walker,LA",1
5630,"Marksville,LA","Crosby,MN","Rochester,IL",0
5631,"Blackhawk,SD","Frostburg,MD","Elyria,OH",0
5632,"Montesano,WA","Cut Off,LA","Hidden Springs,ID",0
5633,"Deerfield Beach,FL","University Park,MD","Alameda,CA",1
5634,"Colby,KS","Lady Lake,FL","Oglesby,IL",0
5635,"Oneida,TN","Choctaw,OK","Maplewood,WA",1
5636,"Rock Falls,IL","Leisuretowne,NJ","Bethlehem,NC",0
5637,"Bethel Park,PA","Ione,CA","Niles,MI",0
5638,"Auburn,AL","Lynwood,IL","Lake Stevens,WA",1
5639,"Kermit,TX","Belle Haven,VA","Beavercreek,OR",0
5640,"Twentynine Palms,CA","Trinity,NC","Weston,WI",0
5641,"Mount Sterling,IL","Elim,PA","Chicago Ridge,IL",0
5642,"Sugarmill Woods,FL","Valdez,AK","Celada,PR",0
5643,"Artesia,NM","Monroe City,MO","Apple Valley,OH",1
5644,"Lake Helen,FL","Santa Ynez,CA","Redding,CA",1
5645,"Bradley,IL","Idaho Falls,ID","Medina,OH",0
5646,"Ashland,NE","New Town,ND","West Springfield,MA",1
5647,"Chamberlayne,VA","Ammon,ID","Meadow Lake,NM",0
5648,"Florida City,FL","Moraine,OH","Airway Heights,WA",1
5649,"Pimmit Hills,VA","Punta Santiago,PR","Verona,WI",0
5650,"Chaska,MN","Rosaryville,MD","Summerville,SC",1
5651,"Pahrump,NV","Ely,NV","Blue Ash,OH",1
5652,"Harveys Lake,PA","Edgewood,PA","Comstock Park,MI",1
5653,"Three Rivers,MI","Vernal,UT","Middletown,MD",0
5654,"Ketchikan,AK","Smithville,MO","Lodi,NJ",1
5655,"Lawrenceville,IL","Markham,IL","Bedford Heights,OH",1
5656,"Montevideo,MN","Riverside,MO","Tahlequah,OK",1
5657,"Lakeland Village,CA","Springfield,MI","Eastmont,WA",0
5658,"Ashburn,VA","Rockville,MN","Jefferson Valley-Yorktown,NY",0
5659,"Dellwood,MO","West Bay Shore,NY","Heath,TX",0
5660,"Cottage Lake,WA","Madison Heights,MI","Largo,MD",1
5661,"Katy,TX","Oak Forest,IL","Bowie,MD",1
5662,"Eagleton Village,TN","Malden,MA","Horizon West,FL",0
5663,"Old Bethpage,NY","Douglas,AZ","Brownwood,TX",0
5664,"Mound,MN","Monessen,PA","St. Joseph,MI",0
5665,"Milton-Freewater,OR","Sayre,OK","Lowell,AR",1
5666,"Peachtree City,GA","Round Lake Beach,IL","Neillsville,WI",1
5667,"Carmel,IN","Milaca,MN","Durand,MI",0
5668,"McHenry,IL","Jackson,CA","Bamberg,SC",0
5669,"Parkwood,WA","Andrews,TX","Needville,TX",1
5670,"Lima,OH","Sheffield,OH","Pinewood,FL",1
5671,"Rancho Murieta,CA","Oneonta,AL","Bisbee,AZ",0
5672,"Chester,IL","Cedar Grove,FL","Winona,MN",0
5673,"Mount Olive,AL","Bee Ridge,FL","Millersville,PA",1
5674,"Englewood,NJ","Cumberland,IN","Farr West,UT",1
5675,"Buies Creek,NC","Rio Rancho,NM","Grant,MN",0
5676,"Ravena,NY","Angleton,TX","Medina,TX",1
5677,"South Holland,IL","Highland Springs,VA","Seguin,TX",1
5678,"Mountain Home AFB,ID","Solon,IA","Fair Plain,MI",1
5679,"West Hattiesburg,MS","James City,NC","West Whittier-Los Nietos,CA",1
5680,"Boiling Springs,NC","Raymond,MS","Fairfield Glade,TN",0
5681,"Loveland,OH","Silverthorne,CO","San Miguel,CA",1
5682,"Central,LA","Seguin,TX","Kalispell,MT",1
5683,"Zapata,TX","Fowlerville,MI","Scotia,NY",1
5684,"West Elmira,NY","Daingerfield,TX","Champion Heights,OH",0
5685,"Martinsburg,PA","Glendora,CA","Hamilton,TX",0
5686,"Lady Lake,FL","East Grand Rapids,MI","Lewisville,NC",0
5687,"Desert Hot Springs,CA","Mason,MI","Barrington,IL",0
5688,"Kings Park,NY","Waggaman,LA","College Place,WA",1
5689,"Mingo Junction,OH","Falfurrias,TX","Marvin,NC",0
5690,"Concord,NC","Malmstrom AFB,MT","Prichard,AL",0
5691,"Prescott Valley,AZ","Hidden Valley,IN","Lino Lakes,MN",0
5692,"Portland,OR","Ontario,CA","Exeter,CA",0
5693,"Norton,VA","Rice Lake,MN","Saline,MI",0
5694,"Connellsville,PA","Watervliet,NY","Norco,LA",1
5695,"Middletown,PA","Alexandria,LA","Worland,WY",1
5696,"Vinton,VA","Elko,NV","Hypoluxo,FL",0
5697,"Santa Claus,IN","Dennison,OH","Normandy,MO",0
5698,"Moraga,CA","Sweetwater,TN","DeWitt,IA",0
5699,"Peachtree City,GA","Dupont,PA","Norwood,OH",0
5700,"Raleigh Hills,OR","Parlier,CA","Norman,OK",1
5701,"Bullard,TX","Kearney,NE","San Lorenzo,PR",1
5702,"South Patrick Shores,FL","Lexington Hills,CA","Wahiawa,HI",1
5703,"York,NE","Austintown,OH","Calumet City,IL",0
5704,"Monaca,PA","Trenton,MO","Waukesha,WI",0
5705,"Fort Riley,KS","Waterford,CA","Hartland,WI",0
5706,"Salina,KS","Oak Park,IL","Bayville,NY",1
5707,"Hahnville,LA","Gahanna,OH","Safford,AZ",1
5708,"Danielson,CT","Woodmoor,CO","Haworth,NJ",0
5709,"Watertown,SD","Ruskin,FL","Ashland,OH",0
5710,"Kentfield,CA","Snowflake,AZ","Malmstrom AFB,MT",1
5711,"Northbrook,OH","Fruitland Park,FL","Fort Oglethorpe,GA",0
5712,"Belpre,OH","Edna,TX","Montgomery,GA",0
5713,"Endicott,NY","Spring Creek,NV","Harrisonville,MO",0
5714,"Shirley,NY","Fox Farm-College,WY","South Pasadena,CA",1
5715,"Shoreline,WA","Oak Hill,WV","Bay City,TX",0
5716,"West University Place,TX","Newport East,RI","Paw Paw Lake,MI",0
5717,"Palmer Lake,CO","Verona,WI","Concord,NH",1
5718,"Trussville,AL","Bellmore,NY","Piney,AR",0
5719,"Bloomsburg,PA","Lewisburg,WV","Wiggins,MS",1
5720,"Zellwood,FL","Laguna Beach,CA","Fruita,CO",0
5721,"Milton,DE","Bel Air,MD","Fairfield,IL",1
5722,"Machesney Park,IL","Warren,MI","D'Iberville,MS",1
5723,"Delta,OH","Mendota,IL","Redmond,OR",1
5724,"Slaton,TX","Lake Mills,WI","Fort Dodge,IA",0
5725,"Gunnison,CO","Alderson,WV","Rollingwood,CA",0
5726,"Stock Island,FL","Bellevue,WI","Rosedale,CA",1
5727,"Selma,NC","Hagerstown,MD","The Meadows,FL",1
5728,"Coldwater,MI","Glenrock,WY","Irvine,CA",1
5729,"Windsor,WI","Fanwood,NJ","Everett,WA",1
5730,"St. Johns,AZ","North Liberty,IA","Sagamore,MA",1
5731,"Bedford,TX","Westwood,NJ","Bryan,TX",0
5732,"Mission Hills,KS","Walnut Ridge,AR","Jackson,LA",1
5733,"Boiling Springs,NC","Riverwoods,IL","La Vale,MD",0
5734,"Richmond,CA","Ketchikan,AK","Oradell,NJ",1
5735,"Lares,PR","Ashland,OH","Mount Vernon,MO",1
5736,"Coral Springs,FL","Cleveland,MS","Largo,FL",0
5737,"Arbutus,MD","Placerville,CA","Gang Mills,NY",0
5738,"Tustin,CA","Sturtevant,WI","Whitefish,MT",0
5739,"Manitou Springs,CO","Edinburg,TX","Lake Park,NC",1
5740,"Fair Haven,NJ","Herald Harbor,MD","North Miami,FL",1
5741,"Kapolei,HI","Rossville,GA","Lemoore,CA",0
5742,"Mondovi,WI","Rockdale,TX","Pottsboro,TX",0
5743,"Farragut,TN","Two Rivers,WI","Camden,TN",0
5744,"Newbern,TN","West Reading,PA","Plainedge,NY",1
5745,"Hoosick Falls,NY","Beckett Ridge,OH","Garden Grove,CA",1
5746,"Vandenberg AFB,CA","Bridgeville,DE","East Moriches,NY",1
5747,"Pontiac,IL","Spencer,IA","Portsmouth,NH",1
5748,"Coppell,TX","Mechanicville,NY","Schaumburg,IL",0
5749,"Chandler,AZ","Fountain Hills,AZ","Wood-Ridge,NJ",1
5750,"Cottonwood,CA","Fremont,MI","Fort Myers Beach,FL",1
5751,"Hudson,WI","Tucson,AZ","Colorado Springs,CO",0
5752,"South Salt Lake,UT","Richmond Heights,OH","Scottsdale,AZ",0
5753,"West Bountiful,UT","Cambridge,MA","Pine Ridge,SD",0
5754,"Cockrell Hill,TX","Hastings,MN","Windsor,CO",0
5755,"Laguna Beach,CA","Crooked River Ranch,OR","Nesquehoning,PA",1
5756,"Larch Way,WA","Berlin,WI","Mountain Top,PA",1
5757,"Fall River,MA","Long Prairie,MN","DeRidder,LA",1
5758,"Combee Settlement,FL","Norwich,CT","Winona,MS",0
5759,"Carthage,TN","Paoli,IN","Irmo,SC",1
5760,"Whiting,IN","Cleveland,OK","Moriches,NY",1
5761,"Wheaton,IL","Inkster,MI","Royston,GA",1
5762,"Cottage Lake,WA","Glen Raven,NC","Sellersburg,IN",0
5763,"Sharonville,OH","Panorama Village,TX","Coopersville,MI",0
5764,"Lake Park,GA","Murrysville,PA","Pleasant View,UT",1
5765,"Marlboro Meadows,MD","Mount Hood Village,OR","Derby,KS",0
5766,"Wallingford Center,CT","Hartsdale,NY","Oak Forest,IL",1
5767,"Harrodsburg,KY","Morristown,TN","Dixon Lane-Meadow Creek,CA",1
5768,"Madison,FL","Strathmore,NJ","Cherryvale,SC",0
5769,"Bellmore,NY","Camanche,IA","Medina,NY",0
5770,"Brighton,AL","Thousand Oaks,CA","Mooresville,IN",0
5771,"Irvine,KY","Doylestown,OH","Stevenson Ranch,CA",1
5772,"Picture Rocks,AZ","Closter,NJ","Selma,AL",0
5773,"Howell,MI","Mount Clemens,MI","Orlando,FL",1
5774,"Chipley,FL","Versailles,KY","Tahoka,TX",1
5775,"Milford,IA","Rocky Mount,NC","Mira Monte,CA",1
5776,"Oceano,CA","Glenwood,MN","Horizon City,TX",0
5777,"Cleveland,FL","Colby,KS","Stonegate,CO",1
5778,"Barbourville,KY","Grape Creek,TX","Madison,WV",0
5779,"Taylor,PA","Ravenel,SC","Collins,MS",1
5780,"Orange,OH","Manistique,MI","Lake City,GA",1
5781,"Hewitt,TX","Silsbee,TX","Edneyville,NC",1
5782,"Mount Carmel,IL","Middletown,OH","Magnolia,NJ",1
5783,"Warden,WA","Maryland Heights,MO","Marlow Heights,MD",1
5784,"Alexander City,AL","Gladstone,OR","Finneytown,OH",0
5785,"North Braddock,PA","Fairview,TN","Jackson,CA",1
5786,"Oracle,AZ","Jupiter,FL","Cameron,MO",0
5787,"Desloge,MO","Cerritos,CA","Progress,PA",0
5788,"Piney Point Village,TX","Jacksonville,AL","Welsh,LA",0
5789,"Seneca,SC","Marina del Rey,CA","Aspen Hill,MD",0
5790,"Gravette,AR","Fort Knox,KY","Cambridge,MA",1
5791,"Hauula,HI","Dallas,OR","Circle D-KC Estates,TX",1
5792,"Duarte,CA","Lebanon,KY","South Pasadena,CA",0
5793,"Firebaugh,CA","Mount Vernon,KY","Congers,NY",1
5794,"Carl Junction,MO","Medina,OH","Bremen,GA",0
5795,"El Sobrante,CA","Clintonville,WI","Dillon,SC",1
5796,"Beardstown,IL","Ashton-Sandy Spring,MD","Palmetto Bay,FL",1
5797,"Lebanon,MO","Taft,TX","Southeast Arcadia,FL",1
5798,"Jamesburg,NJ","Englewood Cliffs,NJ","Prospect Heights,IL",1
5799,"Lynchburg,TN","Milwaukie,OR","North Mankato,MN",0
5800,"Palos Heights,IL","Burbank,WA","Thompson's Station,TN",0
5801,"Hazlehurst,GA","Winnsboro,SC","Hinton,OK",1
5802,"Chenango Bridge,NY","Fort Branch,IN","Silver Lake,OH",0
5803,"Hamilton Square,NJ","Shelby,NC","Lindsay,CA",1
5804,"Ozona,TX","Fabens,TX","West Wendover,NV",1
5805,"Brownsville,TX","Neenah,WI","Richfield,UT",0
5806,"Germantown,MD","Oak Ridge North,TX","Canadian Lakes,MI",0
5807,"Muncie,IN","Lenwood,CA","Houtzdale,PA",0
5808,"Crestview Hills,KY","Sulphur Springs,TX","Albert Lea,MN",0
5809,"Santa Isabel,PR","Lake Lorraine,FL","Palos Hills,IL",1
5810,"Fleetwood,PA","Scott AFB,IL","Dayton,TX",1
5811,"Lewes,DE","Wright City,MO","Thornton,IL",0
5812,"North Canton,OH","Laguna Woods,CA","Mount Pleasant,TN",0
5813,"Soddy-Daisy,TN","Palmhurst,TX","Silver Springs,NV",1
5814,"Cocoa,FL","Clayton,GA","Hallowell,ME",1
5815,"Wood River,IL","San Miguel,CA","Abingdon,VA",0
5816,"Burnham,IL","Sullivan,MO","Woodfin,NC",1
5817,"Highland Acres,DE","Bessemer,AL","Centralia,MO",1
5818,"Lathrop,CA","Canóvanas,PR","Little Chute,WI",0
5819,"Slatington,PA","Lake Crystal,MN","Murfreesboro,TN",0
5820,"El Cerrito,CA","Salinas,PR","Pasco,WA",0
5821,"Alexandria,KY","Chandler,IN","Pascagoula,MS",1
5822,"Brooktrails,CA","Ojus,FL","Tanaina,AK",0
5823,"Clayton,NM","Kinnelon,NJ","Eaton Rapids,MI",0
5824,"Waverly,NE","Highgrove,CA","Wolf Trap,VA",0
5825,"Lockeford,CA","Groesbeck,TX","Easton,PA",1
5826,"Missouri Valley,IA","Oconto,WI","Brookhaven,GA",1
5827,"Navasota,TX","Merrydale,LA","White Bluff,TN",1
5828,"Redmond,OR","Lauderdale,MN","Hokendauqua,PA",1
5829,"Hyde Park,PA","Ashland,NJ","Anaheim,CA",1
5830,"Hesperia,CA","Roseville,MN","Windsor,CO",0
5831,"Hartsdale,NY","Suquamish,WA","Monterey,CA",1
5832,"Clarkston,GA","California,MO","Hercules,CA",1
5833,"Kentwood,MI","West Bishop,CA","Herricks,NY",0
5834,"Sky Lake,FL","Taft,CA","Moulton,AL",0
5835,"Collegeville,PA","Cajah's Mountain,NC","Valle Vista,CA",1
5836,"Morgan's Point Resort,TX","Green Bay,WI","Woodstock,IL",0
5837,"Petaluma,CA","Tenafly,NJ","East Dublin,GA",0
5838,"Addis,LA","University,FL","North Tustin,CA",1
5839,"Blue Ridge,VA","Holton,KS","Kingsland,GA",0
5840,"Saluda,SC","Big Sky,MT","Riverbend,WA",1
5841,"Black Diamond,WA","Shenandoah,IA","Carey,OH",1
5842,"Syosset,NY","Brookings,SD","New Kingman-Butler,AZ",1
5843,"Benson,NC","Pitman,NJ","DeQuincy,LA",1
5844,"Oak Creek,WI","Mattawa,WA","Rutherford,NJ",0
5845,"North Syracuse,NY","Chanhassen,MN","Fishers,IN",0
5846,"Forrest City,AR","Nyssa,OR","Lake City,AR",0
5847,"Silver City,NM","Hickam Housing,HI","Old Tappan,NJ",0
5848,"Duryea,PA","Round Lake Beach,IL","Portland,ME",0
5849,"Laconia,NH","Carlsbad,NM","Melrose Park,NY",0
5850,"Imbéry,PR","Mercedes,TX","Honea Path,SC",0
5851,"Gainesville,FL","Springfield,KY","The Crossings,FL",0
5852,"Spring Grove,IL","Esparto,CA","Dove Valley,CO",0
5853,"Mission Viejo,CA","Ojus,FL","Venice Gardens,FL",0
5854,"Wescosville,PA","Eunice,NM","Brighton,AL",0
5855,"Lathrop,CA","Bastrop,LA","Atascadero,CA",0
5856,"Treasure Lake,PA","Redding,CA","Dayton,WA",0
5857,"Wapakoneta,OH","Seven Lakes,NC","Warm Mineral Springs,FL",1
5858,"Largo,FL","Gilroy,CA","Boiling Springs,PA",0
5859,"Riverside,CT","Boiling Springs,SC","Rosaryville,MD",0
5860,"Galveston,TX","Buckingham,FL","Hudson,TX",0
5861,"Nyssa,OR","Tallapoosa,GA","Sweetwater,FL",1
5862,"South Alamo,TX","Adamstown,MD","Fort Worth,TX",0
5863,"St. Anthony,MN","Ranger,TX","Marshall,IL",0
5864,"Diamondhead,MS","Hauula,HI","Lordstown,OH",0
5865,"Kaukauna,WI","Whitney,NV","Summersville,WV",0
5866,"Frontenac,MO","Bensley,VA","Manchester,WA",1
5867,"Bossier City,LA","Oak Ridge North,TX","Abbeville,GA",1
5868,"Thomasville,AL","Lake Tansi,TN","Bell,CA",1
5869,"Gardendale,AL","Federalsburg,MD","Foley,MN",1
5870,"Minersville,PA","Perrysburg,OH","Massapequa Park,NY",0
5871,"Berkley,MI","Tarpey Village,CA","Burlington,KY",0
5872,"Ensley,FL","Magna,UT","Brenham,TX",0
5873,"Churchill,PA","Red Oak,IA","Morris,IL",0
5874,"Pico Rivera,CA","Burlington,CO","Harrisonburg,VA",1
5875,"Sullivan City,TX","Globe,AZ","Milliken,CO",1
5876,"Paramount-Long Meadow,MD","McLendon-Chisholm,TX","Richmond Hill,GA",0
5877,"Kingsland,GA","Huron,SD","Mayflower Village,CA",1
5878,"Old Westbury,NY","Fair Oaks Ranch,TX","Waverly,TN",0
5879,"Bigfork,MT","Columbia,SC","Elm Springs,AR",0
5880,"College Park,MD","Trophy Club,TX","Normandy,MO",0
5881,"Cajah's Mountain,NC","Linwood,NJ","Costa Mesa,CA",1
5882,"Sheffield,AL","Vine Hill,CA","Storrs,CT",0
5883,"Dover Base Housing,DE","Van Alstyne,TX","Pinch,WV",0
5884,"Fairview,TN","Madison,AL","Griffith,IN",1
5885,"Orcutt,CA","Pueblo,CO","West Peoria,IL",1
5886,"Elizabethtown,PA","Muldrow,OK","East Pasadena,CA",1
5887,"Vineyards,FL","Kaneohe Station,HI","Clinton,TN",0
5888,"Ashville,OH","Eunice,NM","Newport,AR",0
5889,"St. James,MO","Pasadena,CA","Westminster,SC",0
5890,"Campbellsville,KY","Tracy,CA","Rockville,MN",0
5891,"Bentleyville,PA","Hastings,MN","Honeoye Falls,NY",0
5892,"Lake View,AL","Pleasantville,NJ","Maeser,UT",1
5893,"Petoskey,MI","Highland Park,IL","Twin Lakes,CO",1
5894,"Livermore,CA","Cumberland,MD","Murillo,TX",0
5895,"Wailua,HI","Lake Helen,FL","Sun Prairie,WI",0
5896,"Hillsborough,CA","Menasha,WI","Boardman,OH",1
5897,"Wadsworth,IL","DeQuincy,LA","Mentone,CA",1
5898,"Temple,TX","Goldsboro,NC","Lake Norman of Catawba,NC",0
5899,"Gold River,CA","Jasper,IN","Ruidoso Downs,NM",0
5900,"Pell City,AL","Rathdrum,ID","Moline,IL",0
5901,"Union Gap,WA","Red Chute,LA","Bay Shore,NY",1
5902,"Hicksville,NY","Attica,IN","Houston,TX",1
5903,"Stanley,NC","Ho-Ho-Kus,NJ","Stockton,CA",1
5904,"Lanham,MD","Warrenville,IL","Georgetown,SC",0
5905,"Diboll,TX","Bloomington,CA","Palmetto,FL",0
5906,"Muscatine,IA","Hogansville,GA","La Riviera,CA",1
5907,"Palacios,TX","Huntersville,NC","Society Hill,NJ",1
5908,"Montura,FL","North Bay Village,FL","Arkadelphia,AR",1
5909,"Glens Falls North,NY","West Menlo Park,CA","Florence,MS",0
5910,"Williams,AZ","Lansdowne,PA","Cadiz,OH",0
5911,"Wade Hampton,SC","Ashland,CA","Cleveland,GA",0
5912,"Pretty Bayou,FL","Manassas Park,VA","Gresham Park,GA",0
5913,"International Falls,MN","Del Aire,CA","Cleveland,GA",0
5914,"Bartow,FL","Palisades Park,NJ","Woodbury,TN",0
5915,"Waupaca,WI","Hobart,WA","O'Fallon,IL",0
5916,"DeBary,FL","Vashon,WA","Vail,AZ",0
5917,"Greenville,RI","Wytheville,VA","Bel-Ridge,MO",1
5918,"Annandale,VA","Fox Crossing,WI","Bartlett,TX",1
5919,"West Livingston,TX","Fernandina Beach,FL","College,AK",1
5920,"Villano Beach,FL","Northumberland,PA","Bath,ME",1
5921,"Haslett,MI","Buckner,MO","Cypress,CA",1
5922,"Edneyville,NC","Cornelia,GA","Laporte,CO",1
5923,"Harper Woods,MI","Apple Valley,MN","Hawaiian Gardens,CA",1
5924,"Proctor,MN","Estelle,LA","Fetters Hot Springs-Agua Caliente,CA",1
5925,"Chester,IL","Somerset,KY","Silverton,OR",1
5926,"Porter,IN","Whitemarsh Island,GA","Edwards,CO",1
5927,"Fairfax,CA","Hammond,LA","Marshfield,WI",0
5928,"Bluffton,IN","Satsuma,AL","Sonora,CA",1
5929,"North Highlands,CA","Mableton,GA","Glencoe,MN",0
5930,"Clive,IA","Ambridge,PA","Mosinee,WI",0
5931,"Falls City,NE","St. Louis Park,MN","Summit View,WA",1
5932,"Polkton,NC","Beaverton,OR","Ovilla,TX",0
5933,"New Port Richey,FL","Harvard,IL","Oxford,MS",0
5934,"Roseburg North,OR","Springdale,OH","Madison,WV",1
5935,"Holdrege,NE","Franklin,LA","Hawaiian Ocean View,HI",1
5936,"Kewanee,IL","Wilmington,IL","Dale City,VA",1
5937,"Belmar,NJ","Wahiawa,HI","Bellbrook,OH",0
5938,"Wyndmoor,PA","Edgewood,OH","South Beach,FL",1
5939,"Denver City,TX","Seattle,WA","Cottondale,AL",0
5940,"Statesboro,GA","Roanoke,VA","Bergenfield,NJ",1
5941,"Clifton Forge,VA","Albany,GA","Palmetto,FL",1
5942,"Cloverly,MD","South Run,VA","Clarksville,TX",1
5943,"Manistee,MI","Ocala,FL","Arcadia,FL",1
5944,"Santa Maria,CA","Pine City,MN","Iron Mountain,MI",1
5945,"Miamisburg,OH","Park Ridge,IL","Montura,FL",1
5946,"Fredericksburg,VA","Jacksonville Beach,FL","Kingsport,TN",0
5947,"Mazomanie,WI","Kinnelon,NJ","Huntertown,IN",0
5948,"Parkersburg,WV","Elk Plain,WA","Ogallala,NE",0
5949,"Elm Springs,AR","Melissa,TX","West Pleasant View,CO",1
5950,"Kaysville,UT","West Bishop,CA","Lincolnshire,IL",1
5951,"Maryville,TN","Newington Forest,VA","Moapa Valley,NV",1
5952,"Kendale Lakes,FL","Brewton,AL","Winters,TX",1
5953,"Lindsborg,KS","Renton,WA","Lakemore,OH",0
5954,"Geneva,AL","Providence,UT","Lady Lake,FL",0
5955,"St. Joseph,MO","Conning Towers Nautilus Park,CT","Boone,IA",0
5956,"Skidway Lake,MI","Palm Springs,CA","Brockport,NY",0
5957,"Boothwyn,PA","Deltana,AK","Tifton,GA",0
5958,"St. James,MD","Milford,DE","Versailles,KY",1
5959,"Yaphank,NY","Ruskin,FL","Lexington Hills,CA",1
5960,"Palm City,FL","Goshen,CA","Jonesboro,GA",0
5961,"Crawfordville,FL","Berwyn,PA","Rock Valley,IA",1
5962,"Manorville,NY","Fort Smith,AR","Monaca,PA",0
5963,"Burke,VA","Mississippi State,MS","Northwest Harwinton,CT",0
5964,"Scissors,TX","Keizer,OR","Riverdale,IL",0
5965,"Atoka,OK","Warner Robins,GA","Berwick,LA",0
5966,"Kaneohe Station,HI","Provo,UT","Ponderosa Park,CO",1
5967,"La Grange,TX","Shiloh,IL","Riviera Beach,FL",1
5968,"Barnhart,MO","Tipton,CA","Prairie du Chien,WI",0
5969,"New Kensington,PA","Dumbarton,VA","Downers Grove,IL",1
5970,"Adelphi,MD","Olney,IL","Mount Penn,PA",0
5971,"Collegeville,PA","East Rockaway,NY","Zanesville,OH",1
5972,"Richville,OH","Olympia Heights,FL","Paradise Valley,AZ",1
5973,"Ladonia,AL","Jessup,MD","Maili,HI",1
5974,"Alamo,TX","Hanceville,AL","Pine Hills,CA",1
5975,"Ringgold,GA","Pittsburg,KS","Carefree,AZ",1
5976,"Goleta,CA","Iron River,MI","Baton Rouge,LA",0
5977,"Vine Hill,CA","Santa Rosa,CA","Chehalis,WA",1
5978,"York,SC","Cavalero,WA","Pottsboro,TX",0
5979,"Woodland,WA","Cocoa West,FL","Carter Lake,IA",0
5980,"Manchester,KY","Santa Rosa Valley,CA","Mariemont,OH",0
5981,"Melville,NY","Park City,KS","Mount Orab,OH",0
5982,"Moyock,NC","Porterville,CA","Saco,ME",0
5983,"Ladera Ranch,CA","Cottonwood,AZ","Union Beach,NJ",1
5984,"Upper Sandusky,OH","Sugar Hill,GA","New Iberia,LA",1
5985,"Indian Springs,GA","Erda,UT","St. Rose,LA",0
5986,"Airway Heights,WA","Foster City,CA","Fruit Hill,OH",1
5987,"New Baltimore,MI","Nowata,OK","Red Bank,SC",0
5988,"Adel,IA","Stuttgart,AR","St. Augustine,FL",1
5989,"Akron,NY","Crisfield,MD","University Park,FL",1
5990,"West Freehold,NJ","Winters,TX","Leawood,KS",0
5991,"Huntingdon,PA","Herrin,IL","Aransas Pass,TX",1
5992,"Fishhook,AK","Pottsboro,TX","Pen Argyl,PA",1
5993,"Desert Hills,AZ","Lindsborg,KS","Sappington,MO",1
5994,"Breckenridge,CO","Burtonsville,MD","Northport,AL",0
5995,"Templeton,CA","Azle,TX","Wisconsin Rapids,WI",1
5996,"Richwood,TX","Park Forest Village,PA","Orangevale,CA",1
5997,"Willoughby Hills,OH","Wright City,MO","Kingston Estates,NJ",0
5998,"Blair,NE","Woodcrest,CA","Champion Heights,OH",0
5999,"Makakilo,HI","Goodland,KS","Springfield,OH",1
6000,"Levittown,PA","Santa Rosa,CA","Independence,KY",0
6001,"Almont,MI","Corry,PA","Corning,AR",1
